DEPT,SUBJ,CRS NUMBER,CAMPUS,MAX ENR,ACT ENR,TERM
FOUN,DSGN,101,SAV,20,21,202420
FOUN,DSGN,101,SAV,20,22,202420
FOUN,DSGN,101,SAV,20,20,202420
FOUN,DSGN,101,NOW,20,17,202420
FOUN,DSGN,101,NOW,20,17,202420
FOUN,DSGN,101,NOW,20,11,202420
FOUN,DSGN,101,NOW,20,15,202420
FOUN,DSGN,101,NOW,20,15,202420
FOUN,DSGN,101,NOW,20,16,202420
FOUN,DSGN,101,NOW,20,16,202420
FOUN,DSGN,101,NOW,20,19,202420
FOUN,DSGN,101,NOW,20,17,202420
FOUN,DSGN,101,NOW,20,19,202420
FOUN,DSGN,101,NOW,20,6,202420
FOUN,DSGN,102,SAV,20,21,202420
FOUN,DSGN,102,SAV,20,20,202420
FOUN,DSGN,102,SAV,20,17,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,20,202420
FOUN,DSGN,102,SAV,20,19,202420
FOUN,DSGN,102,SAV,20,20,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,20,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,19,202420
FOUN,DSGN,102,SAV,20,21,202420
FOUN,DSGN,102,SAV,20,20,202420
FOUN,DSGN,102,SAV,20,21,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,22,202420
FOUN,DSGN,102,SAV,20,17,202420
FOUN,DSGN,102,SAV,20,21,202420
FOUN,DSGN,102,SAV,20,21,202420
FOUN,DSGN,102,SAV,20,21,202420
FOUN,DSGN,102,SAV,20,21,202420
FOUN,DSGN,102,NOW,20,17,202420
FOUN,DSGN,102,NOW,20,17,202420
FOUN,DSGN,102,NOW,20,18,202420
FOUN,DSGN,102,NOW,20,18,202420
FOUN,DSGN,102,NOW,20,17,202420
FOUN,DSGN,102,NOW,20,17,202420
FOUN,DSGN,102,NOW,20,18,202420
FOUN,DSGN,105,SAV,20,19,202420
FOUN,DSGN,105,SAV,20,20,202420
FOUN,DSGN,105,SAV,20,20,202420
FOUN,DSGN,105,NOW,20,21,202420
FOUN,DSGN,105,NOW,20,21,202420
FOUN,DSGN,115,SAV,20,21,202420
FOUN,DSGN,115,SAV,20,21,202420
FOUN,DSGN,115,SAV,20,22,202420
FOUN,DSGN,115,SAV,20,22,202420
FOUN,DSGN,204,SAV,20,17,202420
FOUN,DSGN,204,SAV,20,22,202420
FOUN,DSGN,204,SAV,20,22,202420
FOUN,DSGN,204,SAV,20,12,202420
FOUN,DSGN,204,NOW,20,12,202420
FOUN,DSGN,204,NOW,20,18,202420
FOUN,DSGN,204,NOW,20,19,202420
FOUN,DSGN,204,NOW,20,15,202420
FOUN,DSGN,208,SAV,20,22,202420
FOUN,DSGN,208,SAV,20,21,202420
FOUN,DSGN,208,SAV,20,22,202420
FOUN,DSGN,208,SAV,20,20,202420
FOUN,DSGN,208,SAV,20,20,202420
FOUN,DSGN,208,SAV,20,21,202420
FOUN,DSGN,208,SAV,20,21,202420
FOUN,DSGN,208,SAV,20,22,202420
FOUN,DSGN,208,NOW,20,20,202420
FOUN,DSGN,208,NOW,20,20,202420
FOUN,DSGN,208,NOW,20,20,202420
FOUN,DRAW,100,SAV,20,21,202430
FOUN,DRAW,100,SAV,20,21,202430
FOUN,DRAW,100,SAV,20,19,202430
FOUN,DRAW,100,SAV,20,20,202430
FOUN,DRAW,100,SAV,20,17,202430
FOUN,DRAW,100,SAV,20,20,202430
FOUN,DRAW,100,SAV,20,11,202430
FOUN,DRAW,100,NOW,20,12,202430
FOUN,DRAW,100,NOW,20,10,202430
FOUN,DRAW,100,NOW,20,14,202430
FOUN,DRAW,100,NOW,20,17,202430
FOUN,DRAW,100,NOW,20,9,202430
FOUN,DRAW,101,SAV,20,17,202430
FOUN,DRAW,101,SAV,20,9,202430
FOUN,DRAW,101,SAV,20,20,202430
FOUN,DRAW,101,SAV,20,15,202430
FOUN,DRAW,101,SAV,20,11,202430
FOUN,DRAW,101,SAV,20,13,202430
FOUN,DRAW,101,SAV,20,12,202430
FOUN,DRAW,101,SAV,20,18,202430
FOUN,DRAW,101,SAV,20,9,202430
FOUN,DRAW,101,SAV,20,19,202430
FOUN,DRAW,101,SAV,20,15,202430
FOUN,DRAW,101,SAV,20,12,202430
FOUN,DRAW,101,SAV,20,15,202430
FOUN,DRAW,101,SAV,20,14,202430
FOUN,DRAW,101,SAV,20,14,202430
FOUN,DRAW,101,SAV,20,11,202430
FOUN,DRAW,101,SAV,20,17,202430
FOUN,DRAW,101,SAV,20,18,202430
FOUN,DRAW,101,SAV,20,8,202430
FOUN,DRAW,101,SAV,20,18,202430
FOUN,DRAW,101,SAV,20,20,202430
FOUN,DRAW,101,SAV,20,17,202430
FOUN,DRAW,101,SAV,20,14,202430
FOUN,DRAW,101,SAV,20,12,202430
FOUN,DRAW,101,NOW,20,16,202430
FOUN,DRAW,101,NOW,20,19,202430
FOUN,DRAW,101,NOW,20,10,202430
FOUN,DRAW,101,NOW,20,15,202430
FOUN,DRAW,101,NOW,20,18,202430
FOUN,DRAW,101,NOW,20,11,202430
FOUN,DRAW,200,SAV,20,10,202430
FOUN,DRAW,200,SAV,20,19,202430
FOUN,DRAW,200,SAV,20,11,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,15,202430
FOUN,DRAW,200,SAV,20,15,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,11,202430
FOUN,DRAW,200,SAV,20,19,202430
FOUN,DRAW,200,SAV,20,9,202430
FOUN,DRAW,200,SAV,20,18,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,11,202430
FOUN,DRAW,200,SAV,20,19,202430
FOUN,DRAW,200,SAV,20,11,202430
FOUN,DRAW,200,SAV,20,10,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,18,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,14,202430
FOUN,DRAW,200,SAV,20,6,202430
FOUN,DRAW,200,SAV,20,18,202430
FOUN,DRAW,200,SAV,20,13,202430
FOUN,DRAW,200,SAV,20,18,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,17,202430
FOUN,DRAW,200,SAV,20,19,202430
FOUN,DRAW,200,SAV,20,13,202430
FOUN,DRAW,200,SAV,20,10,202430
FOUN,DRAW,200,SAV,20,11,202430
FOUN,DRAW,200,SAV,20,16,202430
FOUN,DRAW,200,SAV,20,11,202430
FOUN,DRAW,200,SAV,20,19,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,13,202430
FOUN,DRAW,200,SAV,20,20,202430
FOUN,DRAW,200,SAV,20,16,202430
FOUN,DRAW,200,SAV,20,16,202430
FOUN,DRAW,200,NOW,20,13,202430
FOUN,DRAW,200,NOW,20,14,202430
FOUN,DRAW,200,NOW,20,4,202430
FOUN,DRAW,200,NOW,20,15,202430
FOUN,DRAW,201,SAV,20,8,202430
FOUN,DRAW,206,SAV,20,17,202430
FOUN,DRAW,206,SAV,20,10,202430
FOUN,DRAW,206,SAV,20,11,202430
FOUN,DRAW,206,SAV,20,20,202430
FOUN,DRAW,206,SAV,20,8,202430
FOUN,DRAW,206,SAV,20,17,202430
FOUN,DRAW,206,NOW,20,16,202430
FOUN,DRAW,206,NOW,20,12,202430
FOUN,DRAW,206,NOW,20,11,202430
FOUN,DRAW,210,SAV,20,8,202430
FOUN,DRAW,225,SAV,20,20,202430
FOUN,DRAW,230,SAV,20,8,202430
FOUN,DRAW,230,SAV,20,16,202430
FOUN,DRAW,230,SAV,20,19,202430
FOUN,DRAW,230,SAV,20,16,202430
FOUN,DRAW,230,SAV,20,17,202430
FOUN,DRAW,240,SAV,20,20,202430
FOUN,DRAW,240,SAV,20,19,202430
FOUN,DRAW,240,SAV,20,16,202430
FOUN,DRAW,242,SAV,20,20,202430
FOUN,DRAW,242,SAV,20,20,202430
FOUN,DRAW,250,NOW,20,12,202430
FOUN,DRAW,250,NOW,20,7,202430
FOUN,DSGN,100,SAV,20,17,202430
FOUN,DSGN,100,SAV,20,13,202430
FOUN,DSGN,100,SAV,20,19,202430
FOUN,DSGN,100,SAV,20,17,202430
FOUN,DSGN,100,SAV,20,20,202430
FOUN,DSGN,100,SAV,20,13,202430
FOUN,DSGN,100,SAV,20,19,202430
FOUN,DSGN,100,SAV,20,17,202430
FOUN,DSGN,100,SAV,20,14,202430
FOUN,DSGN,100,SAV,20,14,202430
FOUN,DSGN,100,NOW,20,19,202430
FOUN,DSGN,100,NOW,20,14,202430
FOUN,DSGN,100,NOW,20,15,202430
FOUN,DSGN,100,NOW,20,16,202430
FOUN,DSGN,101,SAV,20,15,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,12,202430
FOUN,DSGN,101,SAV,20,17,202430
FOUN,DSGN,101,SAV,20,19,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,19,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,18,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,21,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,16,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,22,202430
FOUN,DSGN,101,SAV,20,16,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,14,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,18,202430
FOUN,DSGN,101,SAV,20,14,202430
FOUN,DSGN,101,SAV,20,19,202430
FOUN,DSGN,101,SAV,20,20,202430
FOUN,DSGN,101,SAV,20,19,202430
FOUN,DSGN,101,SAV,20,22,202430
FOUN,DSGN,101,SAV,20,12,202430
FOUN,DSGN,101,SAV,20,19,202430
FOUN,DSGN,101,NOW,20,10,202430
FOUN,DSGN,101,NOW,20,14,202430
FOUN,DSGN,101,NOW,20,12,202430
FOUN,DSGN,101,NOW,20,8,202430
FOUN,DSGN,101,NOW,20,14,202430
FOUN,DSGN,101,NOW,20,12,202430
FOUN,DSGN,101,NOW,20,12,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,16,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,22,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,17,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,17,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,14,202430
FOUN,DSGN,102,SAV,20,21,202430
FOUN,DSGN,102,SAV,20,16,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,17,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,14,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,16,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,18,202430
FOUN,DSGN,102,SAV,20,13,202430
FOUN,DSGN,102,SAV,20,16,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,11,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,16,202430
FOUN,DSGN,102,SAV,20,13,202430
FOUN,DSGN,102,SAV,20,14,202430
FOUN,DSGN,102,SAV,20,14,202430
FOUN,DSGN,102,SAV,20,13,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,16,202430
FOUN,DSGN,102,SAV,20,19,202430
FOUN,DSGN,102,SAV,20,17,202430
FOUN,DSGN,102,SAV,20,14,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,SAV,20,17,202430
FOUN,DSGN,102,SAV,20,20,202430
FOUN,DSGN,102,NOW,20,16,202430
FOUN,DSGN,102,NOW,20,16,202430
FOUN,DSGN,102,NOW,20,11,202430
FOUN,DSGN,102,NOW,20,10,202430
FOUN,DSGN,102,NOW,20,6,202430
FOUN,DSGN,102,NOW,20,18,202430
FOUN,DSGN,102,NOW,20,12,202430
FOUN,DSGN,105,SAV,20,14,202430
FOUN,DSGN,105,SAV,20,19,202430
FOUN,DSGN,105,SAV,20,16,202430
FOUN,DSGN,105,SAV,20,9,202430
FOUN,DSGN,105,SAV,20,20,202430
FOUN,DSGN,105,NOW,20,18,202430
FOUN,DSGN,105,NOW,20,16,202430
FOUN,DSGN,115,SAV,20,20,202430
FOUN,DSGN,115,SAV,20,18,202430
FOUN,DSGN,115,SAV,20,15,202430
FOUN,DSGN,115,SAV,20,19,202430
FOUN,DSGN,115,SAV,20,17,202430
FOUN,DSGN,115,NOW,20,20,202430
FOUN,DSGN,115,NOW,20,20,202430
FOUN,DSGN,204,SAV,20,20,202430
FOUN,DSGN,204,SAV,20,6,202430
FOUN,DSGN,204,SAV,20,22,202430
FOUN,DSGN,204,SAV,20,17,202430
FOUN,DSGN,204,SAV,20,19,202430
FOUN,DSGN,204,SAV,20,19,202430
FOUN,DSGN,204,SAV,20,19,202430
FOUN,DSGN,204,SAV,20,20,202430
FOUN,DSGN,204,NOW,20,19,202430
FOUN,DSGN,204,NOW,20,18,202430
FOUN,DSGN,208,SAV,20,15,202430
FOUN,DSGN,208,SAV,20,13,202430
FOUN,DSGN,208,SAV,20,18,202430
FOUN,DSGN,208,SAV,20,15,202430
FOUN,DSGN,208,SAV,20,20,202430
FOUN,DSGN,208,SAV,20,17,202430
FOUN,DSGN,208,SAV,20,20,202430
FOUN,DSGN,208,SAV,20,20,202430
FOUN,DSGN,208,SAV,20,16,202430
FOUN,DSGN,208,SAV,20,11,202430
FOUN,DSGN,208,SAV,20,20,202430
FOUN,DSGN,208,NOW,20,21,202430
FOUN,DSGN,208,NOW,20,22,202430
FOUN,DRAW,100,SAV,20,7,202440
FOUN,DRAW,100,SAV,16,10,202440
FOUN,DRAW,100,SAV,16,7,202440
FOUN,DRAW,100,SAV,16,5,202440
FOUN,DRAW,100,NOW,20,13,202440
FOUN,DRAW,100,NOW,20,11,202440
FOUN,DRAW,100,NOW,20,15,202440
FOUN,DRAW,101,SAV,20,7,202440
FOUN,DRAW,101,SAV,20,10,202440
FOUN,DRAW,101,SAV,16,6,202440
FOUN,DRAW,101,NOW,20,15,202440
FOUN,DRAW,101,NOW,20,17,202440
FOUN,DRAW,101,NOW,20,11,202440
FOUN,DRAW,101,NOW,20,8,202440
FOUN,DRAW,101,NOW,20,14,202440
FOUN,DRAW,101,NOW,20,9,202440
FOUN,DRAW,200,SAV,16,13,202440
FOUN,DRAW,200,SAV,16,9,202440
FOUN,DRAW,242,SAV,16,11,202440
FOUN,DRAW,324,SAV,20,6,202440
FOUN,DSGN,100,SAV,20,5,202440
FOUN,DSGN,100,SAV,20,7,202440
FOUN,DSGN,100,SAV,20,8,202440
FOUN,DSGN,100,SAV,20,9,202440
FOUN,DSGN,100,NOW,20,13,202440
FOUN,DSGN,100,NOW,20,14,202440
FOUN,DSGN,100,NOW,20,11,202440
FOUN,DSGN,101,SAV,20,10,202440
FOUN,DSGN,101,SAV,20,5,202440
FOUN,DSGN,101,SAV,20,10,202440
FOUN,DSGN,101,SAV,20,17,202440
FOUN,DSGN,101,NOW,20,14,202440
FOUN,DSGN,101,NOW,20,18,202440
FOUN,DSGN,101,NOW,20,18,202440
FOUN,DSGN,101,NOW,20,18,202440
FOUN,DSGN,101,NOW,20,17,202440
FOUN,DSGN,101,NOW,20,9,202440
FOUN,DSGN,102,SAV,20,9,202440
FOUN,DSGN,102,SAV,20,9,202440
FOUN,DSGN,102,SAV,20,10,202440
FOUN,DSGN,102,NOW,20,16,202440
FOUN,DSGN,102,NOW,20,17,202440
FOUN,DSGN,102,NOW,20,17,202440
FOUN,DSGN,102,NOW,20,14,202440
FOUN,DSGN,115,SAV,20,11,202440
FOUN,DSGN,204,NOW,20,18,202440
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,18,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,17,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,18,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,15,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,18,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,16,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,15,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,17,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,15,202510
FOUN,DRAW,100,SAV,20,19,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,14,202510
FOUN,DRAW,100,NOW,20,12,202510
FOUN,DRAW,100,NOW,20,15,202510
FOUN,DRAW,100,NOW,20,16,202510
FOUN,DRAW,100,NOW,20,18,202510
FOUN,DRAW,100,NOW,20,17,202510
FOUN,DRAW,100,NOW,20,13,202510
FOUN,DRAW,100,NOW,20,20,202510
FOUN,DRAW,100,NOW,20,17,202510
FOUN,DRAW,100,NOW,20,19,202510
FOUN,DRAW,100,NOW,20,18,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,20,202510
FOUN,DRAW,100,SAV,20,22,202510
FOUN,DRAW,100,SAV,20,21,202510
FOUN,DRAW,100,SAV,20,17,202510
FOUN,DRAW,101,SAV,20,21,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,20,202510
FOUN,DRAW,101,SAV,20,21,202510
FOUN,DRAW,101,SAV,20,21,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,21,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,21,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,NOW,20,15,202510
FOUN,DRAW,101,NOW,20,17,202510
FOUN,DRAW,101,NOW,20,14,202510
FOUN,DRAW,101,NOW,20,17,202510
FOUN,DRAW,101,SAV,20,22,202510
FOUN,DRAW,101,SAV,20,20,202510
FOUN,DRAW,101,SAV,20,21,202510
FOUN,DRAW,101,SAV,20,18,202510
FOUN,DRAW,200,SAV,20,15,202510
FOUN,DRAW,200,SAV,20,18,202510
FOUN,DRAW,200,SAV,20,18,202510
FOUN,DRAW,200,SAV,20,20,202510
FOUN,DRAW,200,SAV,20,18,202510
FOUN,DRAW,200,SAV,20,16,202510
FOUN,DRAW,200,SAV,20,20,202510
FOUN,DRAW,200,SAV,20,20,202510
FOUN,DRAW,200,SAV,20,20,202510
FOUN,DRAW,200,SAV,20,17,202510
FOUN,DRAW,200,SAV,20,19,202510
FOUN,DRAW,200,SAV,20,18,202510
FOUN,DRAW,200,SAV,20,19,202510
FOUN,DRAW,200,SAV,20,20,202510
FOUN,DRAW,200,NOW,20,19,202510
FOUN,DRAW,200,NOW,20,18,202510
FOUN,DRAW,200,NOW,20,18,202510
FOUN,DRAW,206,SAV,20,19,202510
FOUN,DRAW,206,SAV,20,18,202510
FOUN,DRAW,206,SAV,20,21,202510
FOUN,DRAW,206,SAV,20,17,202510
FOUN,DRAW,206,SAV,20,22,202510
FOUN,DRAW,206,SAV,20,19,202510
FOUN,DRAW,206,SAV,20,19,202510
FOUN,DRAW,206,SAV,20,21,202510
FOUN,DRAW,206,SAV,20,19,202510
FOUN,DRAW,206,SAV,20,10,202510
FOUN,DRAW,206,NOW,20,22,202510
FOUN,DRAW,230,SAV,20,17,202510
FOUN,DRAW,230,SAV,20,18,202510
FOUN,DRAW,230,SAV,20,22,202510
FOUN,DRAW,230,SAV,20,8,202510
FOUN,DRAW,230,SAV,20,15,202510
FOUN,DRAW,240,SAV,20,20,202510
FOUN,DRAW,240,SAV,20,18,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,17,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,18,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,17,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,20,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,17,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,19,202510
FOUN,DSGN,100,SAV,20,22,202510
FOUN,DSGN,100,SAV,20,21,202510
FOUN,DSGN,100,SAV,20,21,202510
